Normalized id,Title,Author,Year,Count
10.1016/j.jtbi.2014.11.025,The ribosome as a missing link in the evolution of life,Root-Bernstein,2015,1
10.1016/b978-0-12-597202-4.50011-6,Some relational cell models: The metabolism-repair systems,Rosen,1972,1
cellular_standpoint_structural_meaning_exogenetic__9cc248c9,From the cellular standpoint: Structural meaning of exogenetic material,Rubin,2017,1
10.1111/j.1752-4571.2010.00175.x,The evolution of new enzyme function: Lessons from xenobiotic metabolizing bacteria versus insecticide-resistant insects,Russell,2011,1
10.1136/jnnp.56.4.329,Penfield's homunculus: A note on cerebral cartography,Schott,1993,1
symbiosis_mechanism_model_system_cfe345f1,Symbiosis: Mechanisms and model systems,,1992,1
10.1006/jtbi.2001.2440,The molecular roots of compositional inheritance,Segre,2001,1
coevolution_compositional_protocell_environment_199bf87e,Coevolution of compositional protocells and their environment,Shenhav,1486,1
optimal_degree_physical_chemical_heterogeneity_ori_c74e06e9,An optimal degree of physical and chemical heterogeneity for the origin of life?,Szostak,1580,1
10.1038/nrg3117,Repetitive DNA and next-generation sequencing: Computational challenges and solutions,Treangen,2011,1
10.1016/j.semcancer.2015.03.004,Immune evasion in cancer: Mechanistic basis and therapeutic strategies,Vinay,2015,1
10.1007/bfb0030532,Multiagent systems,,2013,1
10.1108/03684920710749875,Organizations as complex systems : an introduction to knowledge cybernetics,,2006,1
10.1007/s12304-019-09359-7,Meeting Report: The 18th Annual Biosemiotics Gathering at the University of California,Hendlin,2019,1
10.1017/s1049096521000020,Reducing the Carbon Footprint of Academic Conferences by Online Participation: The Case of the 2020 Virtual European Consortium for Political Research General Conference,Jäckle,2021,1
gathering_biosemiotics_number_tartu_semiotic_libra_f5fe7e92,Gatherings in Biosemiotics. Number 11 in Tartu semiotics library,,2012,1
altmann_fitter_ram_verlag_14d2d03f,Altmann Fitter 2.1. RAM-Verlag,,2000,1
datum_information_analysis_knowledge_engineering_p_f949d89f,From data and information analysis to knowledge engineering: proceedings of the 29th annual conference of the Gesellschaft für Klassifikation e,,2005,1
10.1073/pnas.94.11.5506,Molecular linguistics: Extracting information from gene and protein sequences,Botstein,1997,1
10.3389/fevo.2015.00143,Viral genome size distribution does not correlate with the antiquity of the host lineages,Campillo-Balderas,2015,1
10.1007/978-3-030-32718-7_1,On the verge of life: Looking for a new scientific paradigm,Carsetti,2020,1
10.1111/j.1365-2958.1993.tb01237.x,Translational initiation at the coat-protein gene of phage MS2: native upstream RNA relieves inhibition by local secondary structure,De Smit,1993,1
analysis_complex_network_biology_linguistic_ca453e64,Analysis of complex networks: From biology to linguistics,,2009,1
10.1515/sagmb-2013-0034,When is Menzerath-Altmann law mathematically trivial? A new approach,Ferrer-I-Cancho,2014,1
10.1016/s0140-6736(18)32203-7,"Global, regional, and national age-sex-specific mortality for 282 causes of death in 195 countries and territories, 1980-2017: a systematic analysis for the global burden of disease study",Gbd,2017,1
10.1016/j.virusres.2006.01.017,Nidovirales: Evolving the largest RNA virus genome,Gorbalenya,2006,1
systematic_system_base_study_grapheme_frequency_re_76d988cb,On the systematic and system-based study of grapheme frequencies: A reanalysis of German letter frequencies,Grzybek,2007,1
10.1016/j.jtbi.2016.06.029,Clustering DNA sequences using the out-of-place measure with reduced n-grams,Huang,2016,1
10.1142/9789813277496_0010,"The molecular linguistics of DNA: Letters, words, sentences, texts, and their meanings",Ji,2020,1
10.1198/tech.2006.s421,Univariate Discrete Distributions,,2005,1
10.3346/jkms.2020.35.e137,Understanding and interpretation of case fatality rate of coronavirus disease,Kim,2019,1
10.1017/s1473550407003564,On the applicability of the Aristotelian principles to the definition of life,Kolb,2007,1
analysis_dna_motif_human_genome_8c1bc76f,Analysis of DNA motifs in the human genome,Liang,2014,1
dynamic_programming_algorithm_find_optimal_segment_1482685f,A dynamic programming algorithm for finding the optimal segmentation of an RNA sequence in secondary structure predictions,Licon,2010,1
10.1073/pnas.1907626116,Many human RNA viruses show extraordinarily stringent selective constraints on protein evolution,,2019,1
generalization_geometric_distribution_application__e754bfda,A generalization of the geometric distribution and its application in quantitative linguistics,Mačutek,2008,1
10.1142/s0219720020400089,Network motif-based analysis of regulatory patterns in paralogous gene pairs,Melkus,2020,1
10.1080/07391102.1989.10506528,Linguistics of nucleotide sequences I: The significance of deviations from mean statistical characteristics and prediction of the frequencies of occurrence of words,Pevzner,1989,1
10.1007/s40484-013-0002-6,"Stochastic physics, complex systems and biology",Qian,2013,1
10.1111/j.1541-0420.2011.01709.x,Estimating absolute and relative case fatality ratios from infectious disease surveillance data,Reich,2012,1
10.1007/s40484-019-0187-4,Identifying viruses from metagenomic data using deep learning,Ren,2020,1
tell_apart_felidae_ursidae_distribution_nucleotide_4bd5df20,Telling apart Felidae and Ursidae from the distribution of nucleotides in mitochondrial DNA,Rovenchak,2018,1
10.1080/09296174.2017.1373510,The diary of Boima Kiakpomgbo from Mando Town (Liberia): A quantitative study of a Vai text,Rovenchak,2018,1
10.1371/journal.ppat.1007314,A planarian nidovirus expands the limits of RNA genome size,Saberi,2018,1
10.1099/0022-1317-71-7-1603,Cloning and sequencing of RNA of hepatitis delta virus isolated from human serum,Saldanha,1990,1
10.1007/s40484-019-0154-0,Predicting enhancer-promoter interaction from genomic sequence with deep neural networks,Singh,2019,1
10.1016/j.tim.2016.03.003,"Epidemiology, Genetic Recombination, and Pathogenesis of Coronaviruses",Su,2016,1
10.1016/j.cmpb.2005.11.007,n-Gram-based classification and unsupervised hierarchical clustering of genome sequences,Tomović,2006,1
10.1111/j.1749-6632.2012.06589.x,"Multiple levels of meaning in DNA sequences, and one more",Trifonov,2012,1
10.1038/scientificamerican1204-100,Are viruses alive?,Villarreal,2004,1
10.1142/s0219720013430038,Comparing virus classification using genomic materials according to different taxonomic levels,Wang,2013,1
10.1080/09296174.2013.799919,Probability distributions of grapheme frequencies in Irish and Manx,Wilson,2013,1
ol:OLID:OL7827740W,Thesaurus of univariate discrete probability distributions,,1999,1
10.1038/s41586-020-2008-3,A new coronavirus associated with human respiratory disease in China,Wu,2020,1
10.1017/s0140525x19001079,Culture in the world shapes culture in the head (and vice versa),Baggs,2019,1
10.1080/0964704x.2020.1773747,Galileo's Error: Foundations for a New Science of Consciousness,,2019,1
put_consciousness_271dcc01,Putting consciousness first,Goff,2021,1
10.1093/oso/9780198883760.001.0001,Why? The purpose of the Universe,,2023,1
10.1163/9789004490093_021,Origin of Species by Natural Translation,Hoffmeyer,2003,1
10.2307/2023501,Persons in relation,,1961,1
10.1080/2153599x.2019.1604411,Cerebral lateralization and religion: a phenomenological approach,Mcgilchrist,2019,1
matter_thing_brain_delusion_unmaking_world_e931a749,"The Matter with things: Our brains, our delusions, and the unmaking of the World",Mcgilchrist,2019,1
ol:OLID:OL871783W,Understanding media,,1964,1
ol:OLID:OL1879253W,The myth of the machine,Mumford,1967,1
self_semiotic_process_66dfd68d,The Self is a Semiotic Process,Pickering,1999,1
sign_flesh_whitehead_evolutionary_metaphysics_9138e6d0,Signs in the Flesh: Whitehead and Evolutionary Metaphysics,,2017,1
10.1007/s12304-018-9335-x,"Natural, un-natural and detached mimicry",Pickering,2018,1
10.53765/20512201.30.1.215,Metaphysics matters: Towards Semiotic Causation,Pickering,2023,1
mode_existence_technical_object_minnesota_universi_145759e5,"On the Mode of existence of technical objects. Minnesota University. (Original French language publication 1958)Malaspina, C. and Rogove",,2016,1
technical_mentality_8dd29f26,Technical mentality,Simondon,2012,1
10.1007/3-540-27031-0_2,The Concept of Nature,,1920,1
10.1163/2405-8262_rgg4_sim_125363,Vitalismus und Mechanismus,Bunge,1887,1
ol:OLID:OL13623443W,Mouse or rat: Translation as negotiation,,2003,1
unpredictable_working_culture_800cb4b8,The unpredictable workings of culture,Lotman,1990,1
über_das_hierarchische_prinzip_der_natur_und_seine_d6f42867,Über das hierarchische Prinzip in der Natur und seine Beziehungen zum Mechanismus-Vitalismus-Problem,,1930,1
epigeneetiline_pööre_epigenetic_turn_3031db6e,Epigeneetiline pööre [The epigenetic turn,Vanatoa,2014,1
10.1007/s12304-015-9230-7,The phylogenetic foundations of discourse coherence: A pragmatic account of the evolution of language,Adornetti,2015,1
10.2307/1129997,Coordinating attention to people and objects in mother-infant and peerinfant interactions,Bakeman,1984,1
10.1017/s0140525x05230121,Joint cooperative hunting among wild chimpanzees: Taking natural observations seriously,Boesch,2005,1
signal_repertoire_domestic_cat_undomesticated_rela_36c1b9fd,The signalling repertoire of the domestic cat and its undomesticated relatives,Bradshaw,2000,1
10.2307/2185537,Shared cooperative activity,Bratman,1992,1
face_intention_select_essay_agency_5be5e527,Faces on intention. Selected essays on intention and agency,,1999,1
10.1111/j.1756-8765.2009.01026.x,Just how joint is joint action in infancy?,Carpenter,2009,1
10.1525/si.1989.12.1.1,Toward a neo-median sociology of mind,Collins,1989,1
sociality_cooperative_maternal_care_domestic_cat_08b8f6e9,Sociality and cooperative maternal care in domestic cats,,1990,1
10.1016/j.cogdev.2012.02.003,Differences in cognitive processes underlying the collaborative activities of children and chimpanzees,Fletcher,2012,1
ol:OLID:OL3257638W,On social facts,,1989,1
ol:OLID:OL3282041W,Interaction ritual,,1967,1
10.1075/is.11.3.02gom,The ontogeny of triadic cooperative interactions with humans in an infant gorilla,Gómez,2010,1
ol:OLID:OL5999422W,The cradle of thought,,2002,1
engaging_sharing_know_e7aed6f6,"Engaging, sharing, knowing",Hobson,2008,1
10.7551/mitpress/8841.003.0016,"Elementary mind minding, enactivist-style",Hutto,2011,1
joint_attention_ape_human_unique_e254e431,Joint attention in apes and humans. Are humans unique?,Leavens,2009,1
10.1017/s0305000906007689,Reference and attitude in infant pointing,Liszkowski,2007,1
social_behaviour_group_semi_dependent_farm_cat_fel_2b3da1b3,"The social behaviour of a group of semi-dependent farm cats, Felis catus: A progress report",Macdonald,1978,1
10.1093/acprof:oso/9780199988341.001.0001,Agency and joint attention,,2013,1
organisms_machines_cbd3e8b2,Organisms ≠ Machines,Nicholson,2013,1
10.1007/bf02349950,"Communal nursing in the domestic cat, Felis catus",Ohkawa,1987,1
10.1007/s10164-008-0121-0,Quantity discrimination in felines: A preliminary investigation of the domestic cat (Felis silvestris catus),Pisa,2009,1
10.5860/choice.46-2379,How infants know minds,,2008,1
10.2307/j.ctv2nrzhb6.16,Shared intentionality and the origins of human communication,,2013,1
joint_attention_new_development_psychology_philoso_bd125aa7,"Joint attention: New developments in psychology, philosophy of mind, and social neuroscience",,2011,1
10.1073/pnas.0900564106,Cooperative hunting and meat sharing 400-200 kya at Qesem cave,,2009,1
10.1007/s10071-009-0308-y,Triadic and collaborative play by gorillas in social games with objects,Tanner,2010,1
concept_foundation_infant_intersubjectivity_f833da90,The concept and foundations of infant intersubjectivity,Trevarthen,1998,1
10.5840/envirophil20143114,Joint attention and anthropological difference,Urban,2014,1
10.1111/j.1467-8624.2006.00895.x,Cooperative activities in young children and chimpanzees,Waal,2006,1
shared_mind_perspective_intersubjectivity_69695073,The shared mind: Perspectives on intersubjectivity,,2008,1
10.12697/SSS.2022.50.2-3.07,Funktionskreis and the biosemiotic signifTowardsowards the integration of semiotics,Barreto,2022,1
10.5281/zenodo.5018855,"Cambio Di Paradigma: Dalla filosofia alla psicologia dell'abitudine di Léon Dumont E William James, nota critica. Lo Sguardo -rivista Di Filosofia",,2020,1
peirce_habit_develop_pragmatist_ontology_1fa937b6,Peirce on habits: Developing a pragmatist ontology,Bernardi Della Rosa,1878,1
10.1086/228463,The matter of habit,Camic,1986,1
10.2979/tra.2009.45.3.348,"Habit, competence, and purpose: How to make the grades of clarity clearer",Colapietro,2009,1
ol:OLID:OL111276W,The Middle Works of John Dewey,,1983,1
life_action_sign_d89cb671,Life is the action of signs,Emmeche,2011,1
10.1002/9781119865667.ch2,Pathways to the Understanding of Signs and Meanings in the Biosphere: Historical and Contemporary Perspectives,Favareau,2024,1
10.1007/978-94-007-7732-3_3,The continuity of life: On Peirce's objective idealism,,2014,1
10.1007/978-3-319-45920-2_12,In what sense exactly is Peirce's habit-Concept Revolutionary?,Kilpinen,2016,1
semiosfäär_kommentaarik_c91203de,"Semiosfäär, 1982: Kommentaariks",Kull,2006,1
ol:OLID:OL17094491W,L'Habitude et l'instinct,Lemoine,1875,1
10.5962/bhl.title.23786,Habit and instinct,,1896,1
10.5840/saap2001299031,The Metaphysical Club,,2001,1
ol:OLID:OL37695343W,Habit and Intelligence,Murphy,1869,1
10.5860/choice.47-1407,Out of our heads. Why you are not your brain and other lessons from the Biology of consciousness,,2009,1
10.1007/978-3-319-45920-2_10,The originality and relevance of Peirce's Concept of habit,Santaella,2016,1
10.1007/s12064-023-00406-z,"Evolution by habit: Peirce, Lamarck, and teleology in biology",Švorcová,2023,1
10.1007/978-3-319-45920-2_13,Indexical scaffolds to habit-formation,West,2016,1
perspective_materialist_ecosemiotics_coexist_life__fdcd9957,Perspectives on Materialist Ecosemiotics. Coexisting with other Life and non-life forms. E/C -Rivista dell,Zengiaro,2024,1
semiotic_flattening_rift_ecological_crisis_semiosp_6a1238d1,Semiotic flattening: The rift of the Ecological Crisis in the Semiosphere,Zengiaro,2024,1
